iter	Logloss
301	0.000363756356
302	0.000363756356
303	0.000363756356
304	0.000363756356
305	0.000363756356
306	0.0003637687414
307	0.0003637443941
308	0.0003637425654
309	0.0003637425654
310	0.0003637468825
311	0.0003637468825
312	0.0003637468825
313	0.0003637467576
314	0.0003637394427
315	0.0003637394427
316	0.0003637338276
317	0.0003637383146
318	0.0003637383146
319	0.0003637327074
320	0.0003637317237
321	0.0003637269167
322	0.0003637269167
323	0.0003637269167
324	0.0003637269167
325	0.0003637269167
326	0.0003637320633
327	0.0003637320633
328	0.0003637320633
329	0.0003637282712
330	0.0003637282712
331	0.0003637313627
332	0.0003637304434
333	0.0003637163424
334	0.0003637169494
335	0.0003637169494
336	0.000363710179
337	0.0003637175525
338	0.0003637175525
339	0.0003637052139
340	0.0003637131768
341	0.0003636975437
342	0.0003636834057
343	0.0003636833511
344	0.0003636828612
345	0.0003636862298
346	0.0003636790827
347	0.0003636790827
348	0.0003636820942
349	0.0003636843776
350	0.0003636843776
351	0.0003636825684
352	0.0003636825684
353	0.0003636666563
354	0.0003636726499
355	0.0003636584611
356	0.0003636621713
357	0.0003636621713
358	0.0003636572882
359	0.0003636476078
360	0.0003636614277
361	0.0003636614277
362	0.0003636558146
363	0.0003636462553
364	0.0003636462553
365	0.0003636269452
366	0.0003636388818
367	0.0003636378669
368	0.0003636378669
369	0.0003636367759
370	0.0003636367759
371	0.0003636364441
372	0.000363611685
373	0.0003636099753
374	0.0003636120675
375	0.0003636096396
376	0.0003636057616
377	0.0003636057616
378	0.0003636057616
379	0.0003636057616
380	0.0003636057616
381	0.0003636103246
382	0.0003636103246
383	0.0003636103246
384	0.0003636015791
385	0.0003635973478
386	0.0003635973478
387	0.0003635973478
388	0.0003635973478
389	0.0003636064017
390	0.0003636064017
391	0.0003635977284
392	0.0003635991336
393	0.000363583848
394	0.0003635805243
395	0.0003635798665
396	0.0003635877182
397	0.0003635714313
398	0.0003635714313
399	0.0003635664448
400	0.0003635664448
401	0.0003635746243
402	0.0003635651508
403	0.0003635651508
404	0.0003635728931
405	0.0003635641984
406	0.0003635681486
407	0.0003635537705
408	0.0003635634899
409	0.0003635626799
410	0.0003635485692
411	0.0003635543716
412	0.0003635412113
413	0.0003635502282
414	0.0003635406493
415	0.0003635473123
416	0.0003635389259
417	0.0003635415412
418	0.0003635381979
419	0.0003635418671
420	0.000363538237
421	0.0003635425151
422	0.0003635376905
423	0.0003635338281
424	0.0003635324287
425	0.0003635460925
426	0.0003635321984
427	0.0003635351845
428	0.0003635308869
429	0.0003635326942
430	0.000363515814
431	0.0003635229708
432	0.0003635229708
433	0.0003635154646
434	0.0003635185991
435	0.0003635117486
436	0.00036351565
437	0.0003635189465
438	0.0003635139482
439	0.0003635090397
440	0.0003635135598
441	0.0003635031963
442	0.0003635110441
443	0.0003634984732
444	0.0003634974954
445	0.0003634974954
446	0.000363504301
447	0.0003635128533
448	0.0003635026615
449	0.0003635062897
450	0.0003634899658
451	0.0003634950851
452	0.0003634897062
453	0.0003634891324
454	0.000363493471
455	0.0003634914315
456	0.0003634867104
457	0.000363488057
458	0.0003634927411
459	0.0003634805743
460	0.0003634787982
461	0.0003634875808
462	0.0003634769129
463	0.0003634740419
464	0.0003634720102
465	0.0003634756892
466	0.0003634654447
467	0.0003634765147
468	0.0003634630168
469	0.0003634597146
470	0.0003634683391
471	0.0003634614692
472	0.0003634654018
473	0.0003634601361
474	0.000363457312
475	0.0003634609071
476	0.0003634539473
477	0.000363464951
478	0.0003634614243
479	0.000363453678
480	0.0003634636726
481	0.0003634559381
482	0.0003634415775
483	0.0003634472394
484	0.0003634297132
485	0.0003634527919
486	0.0003634548627
487	0.0003634430413
488	0.0003634483538
489	0.0003634450535
490	0.0003634403382
491	0.0003634464177
492	0.0003634317605
493	0.0003634346744
494	0.0003634304861
495	0.0003634256751
496	0.0003634275175
497	0.0003634134966
498	0.0003634266764
499	0.0003634259659
500	0.0003634269945
501	0.0003634223182
502	0.0003634337981
503	0.0003634231048
504	0.0003634136273
505	0.0003634186705
506	0.0003634297229
507	0.0003634232648
508	0.0003634177161
509	0.0003634156161
510	0.0003634164846
511	0.0003634152258
512	0.0003634146715
513	0.0003634158445
514	0.0003634080904
515	0.0003634084378
516	0.0003634081587
517	0.0003634038747
518	0.0003634053288
519	0.000363395824
520	0.0003633995186
521	0.0003633805481
522	0.0003633967394
523	0.0003633872756
524	0.0003633909409
525	0.0003634002739
526	0.0003633837665
527	0.0003633953732
528	0.00036339348
529	0.0003633871722
530	0.0003633754581
531	0.0003633790883
532	0.0003633763579
533	0.0003633803803
534	0.0003633675752
535	0.0003633740822
536	0.0003633729814
537	0.000363364716
538	0.0003633758016
539	0.0003633700812
540	0.000363371746
541	0.0003633711859
542	0.0003633577992
543	0.0003633567512
544	0.000363354132
545	0.0003633498188
546	0.000363353646
547	0.0003633644721
548	0.000363357848
549	0.000363357001
550	0.0003633519578
551	0.00036334807
552	0.0003633428825
553	0.0003633579105
554	0.0003633324546
555	0.0003633542628
556	0.0003633454587
557	0.0003633354387
558	0.0003633337076
559	0.0003633521081
560	0.0003633463994
561	0.0003633260589
562	0.0003633421447
563	0.0003633252821
564	0.0003633227898
565	0.0003633182716
566	0.0003633229147
567	0.0003633239335
568	0.0003633274173
569	0.0003633264024
570	0.0003633176022
571	0.0003633150182
572	0.0003633247571
573	0.0003633078574
574	0.0003633348727
575	0.0003633109098
576	0.0003633083102
577	0.0003633032475
578	0.0003633053885
579	0.0003633062219
580	0.0003633150767
581	0.0003633088801
582	0.0003633031109
583	0.0003633049221
584	0.0003632890899
585	0.0003633022014
586	0.0003632935554
587	0.0003632939067
588	0.0003632978765
589	0.0003632911353
590	0.0003632970372
591	0.0003632867655
592	0.0003632851358
593	0.0003632964029
594	0.0003632912075
595	0.0003632903429
596	0.0003632823351
597	0.0003632792671
598	0.0003632875013
599	0.0003632791968
600	0.000363268121
601	0.0003632749851
602	0.0003632764059
603	0.0003632757647
604	0.0003632686332
605	0.0003632654929
606	0.0003632586386
607	0.000363259833
608	0.0003632538745
609	0.0003632510465
610	0.0003632439404
611	0.0003632424649
612	0.0003632351558
613	0.00036323628
614	0.000363226381
615	0.000363237453
616	0.0003632303801
617	0.0003632118292
618	0.0003632140756
619	0.0003632134374
620	0.0003632045338
621	0.0003632055409
622	0.0003632080195
623	0.0003631944123
624	0.0003631965026
625	0.0003631932316
626	0.0003632019517
627	0.0003631945665
628	0.0003632040635
629	0.0003631892521
630	0.0003632003962
631	0.0003631894297
632	0.0003631960693
633	0.0003631921757
634	0.000363190546
635	0.0003631845817
636	0.0003631878117
637	0.0003631723368
638	0.000363173498
639	0.0003631733751
640	0.0003631684685
641	0.0003631815331
642	0.0003631779401
643	0.0003631849915
644	0.000363173457
645	0.0003631697566
646	0.0003631793765
647	0.0003631675044
648	0.0003631668759
649	0.0003631598655
650	0.000363170629
651	0.0003631622875
652	0.000363159842
653	0.0003631555522
654	0.0003631681289
655	0.0003631581909
656	0.0003631577928
657	0.0003631511785
658	0.0003631520938
659	0.000363152974
660	0.0003631459831
661	0.0003631535888
662	0.0003631493127
663	0.0003631494727
664	0.0003631416972
665	0.0003631358616
666	0.0003631434322
667	0.0003631426672
668	0.0003631420094
669	0.0003631357914
670	0.0003631266262
671	0.0003631415742
672	0.0003631406862
673	0.0003631395815
674	0.0003631302544
675	0.0003631332503
676	0.0003631238333
677	0.0003631243154
678	0.0003631220905
679	0.0003631269717
680	0.0003631165262
681	0.0003631221881
682	0.0003631260017
683	0.0003631265696
684	0.0003631077963
685	0.000363112736
686	0.0003631128551
687	0.0003631154469
688	0.0003631076402
689	0.0003631052103
690	0.0003631127263
691	0.0003630987853
692	0.000363107201
693	0.0003630998373
694	0.0003630994021
695	0.0003631075192
696	0.0003631035045
697	0.0003630956021
698	0.0003631012347
699	0.000363095446
700	0.0003630859714
701	0.0003630932844
702	0.0003630840841
703	0.0003630821676
704	0.0003630770268
705	0.0003630810493
706	0.0003630790605
707	0.0003630830049
708	0.0003630786272
709	0.0003630771361
710	0.0003630876792
711	0.0003630694933
712	0.000363074595
713	0.0003630587844
714	0.0003630648697
715	0.000363067325
716	0.0003630551776
717	0.0003630611049
718	0.0003630620632
719	0.0003630663569
720	0.0003630604179
721	0.0003630578944
722	0.0003630632537
723	0.0003630526756
724	0.0003630527888
725	0.0003630556226
726	0.0003630470215
727	0.0003630536651
728	0.0003630510166
729	0.0003630488991
730	0.0003630407995
731	0.0003630415861
732	0.000363050074
733	0.0003630445351
734	0.0003630424702
735	0.0003630374953
736	0.0003630359398
737	0.0003630373568
738	0.00036303674
739	0.0003630409732
740	0.0003630420369
741	0.0003630280121
742	0.0003630259979
743	0.0003630300203
744	0.0003630429971
745	0.0003630232792
746	0.0003630270314
747	0.000363023573
748	0.0003630219141
749	0.0003630074287
750	0.0003630321546
751	0.0003630231242
752	0.0003630133228
753	0.0003630119585
754	0.0003630085177
755	0.0003630083479
756	0.0003630037848
757	0.0003630045362
758	0.000363012263
759	0.0003630099951
760	0.0003630093296
761	0.0003630060254
762	0.0003630016673
763	0.0003630116911
764	0.0003629965343
765	0.0003630020635
766	0.0003629914677
767	0.0003629958785
768	0.0003629977034
769	0.0003630074033
770	0.0003629941689
771	0.0003629969442
772	0.0003629914482
773	0.0003629912999
774	0.0003629899591
775	0.0003629809501
776	0.0003629911964
777	0.0003629839283
778	0.0003629818966
779	0.0003629885109
780	0.0003629749994
781	0.0003629839225
782	0.0003629702821
783	0.0003629612946
784	0.0003629609179
785	0.0003629703329
786	0.0003629705749
787	0.000362963863
788	0.0003629623368
789	0.0003629641031
790	0.0003629691072
791	0.0003629599089
792	0.000362967942
793	0.0003629552599
794	0.0003629546432
795	0.0003629623797
796	0.0003629463232
797	0.0003629438308
798	0.0003629500372
799	0.0003629451287
800	0.0003629471799
801	0.0003629417913
802	0.000362942168
803	0.0003629431985
804	0.0003629407277
805	0.0003629394259
806	0.0003629384051
807	0.0003629383154
808	0.0003629382919
809	0.0003629509916
810	0.0003629401831
811	0.0003629381709
812	0.0003629329111
813	0.0003629286116
814	0.0003629274113
815	0.0003629273605
816	0.0003629214391
817	0.000362918455
818	0.0003629179963
819	0.0003629212771
820	0.0003629227205
821	0.0003629170742
822	0.0003629114592
823	0.0003629037988
824	0.0003628956778
825	0.0003628994231
826	0.0003629144024
827	0.0003628977505
828	0.0003629126556
829	0.0003629044683
830	0.0003629143965
831	0.0003629129093
832	0.0003629100111
833	0.000362898703
834	0.0003629019994
835	0.000362897085
836	0.0003628928362
837	0.0003628885952
838	0.0003628928225
839	0.0003628953675
840	0.0003628900238
841	0.0003628898852
842	0.0003628756711
843	0.0003628827635
844	0.0003628761824
845	0.0003628855895
846	0.0003628741019
847	0.0003628744727
848	0.0003628767347
849	0.000362878099
850	0.0003628769689
851	0.000362872238
852	0.0003628627372
853	0.0003628737486
854	0.0003628595247
855	0.0003628656257
856	0.0003628721873
857	0.000362858461
858	0.0003628647943
859	0.0003628522781
860	0.0003628503771
861	0.0003628474437
862	0.0003628578424
863	0.0003628597413
864	0.0003628443122
865	0.0003628430123
866	0.0003628408147
867	0.0003628621018
868	0.0003628454071
869	0.0003628418804
870	0.0003628338921
871	0.0003628332558
872	0.0003628341985
873	0.0003628378872
874	0.0003628352251
875	0.000362831554
876	0.0003628264854
877	0.0003628158214
878	0.0003628343937
879	0.000362833574
880	0.0003628185128
881	0.0003628238702
882	0.000362834745
883	0.0003628209094
884	0.0003628184269
885	0.0003628124098
886	0.0003628115003
887	0.0003628130832
888	0.0003628209309
889	0.0003628245864
890	0.0003628238448
891	0.0003628186103
892	0.0003628116291
893	0.0003628103469
894	0.0003628063088
895	0.0003628062405
896	0.0003627961386
897	0.0003628001083
898	0.0003627975262
899	0.0003628041932
900	0.000362798988
901	0.0003627891008
902	0.000362795635
903	0.0003628014413
904	0.0003627818815
905	0.0003627804099
906	0.0003627895497
907	0.0003627916185
908	0.0003627739693
909	0.0003627862103
910	0.0003627858961
911	0.0003627788095
912	0.0003627865694
913	0.0003627713423
914	0.0003627795063
915	0.0003627780425
916	0.0003627756146
917	0.0003627709266
918	0.0003627619996
919	0.0003627748027
920	0.0003627640196
921	0.0003627624231
922	0.0003627737976
923	0.0003627607993
924	0.0003627531897
925	0.0003627618435
926	0.0003627668164
927	0.0003627624758
928	0.0003627612482
929	0.0003627447037
930	0.0003627579147
931	0.0003627529477
932	0.0003627387491
933	0.000362731762
934	0.0003627491165
935	0.0003627439386
936	0.0003627504105
937	0.0003627372892
938	0.0003627449047
939	0.0003627423012
940	0.0003627496619
941	0.0003627217293
942	0.0003627299322
943	0.0003627290716
944	0.0003627356741
945	0.0003627368159
946	0.0003627238293
947	0.0003627240011
948	0.0003627367885
949	0.0003627277307
950	0.0003627238059
951	0.0003627287651
952	0.0003627281386
953	0.0003627220299
954	0.0003627192955
955	0.0003627187744
956	0.0003627108447
957	0.0003627163133
958	0.0003627174531
959	0.0003627078645
960	0.0003627028974
961	0.0003627048042
962	0.000362702874
963	0.0003627106047
964	0.0003627015098
965	0.0003626894795
966	0.0003626979284
967	0.0003626982973
968	0.0003626929418
969	0.0003627014766
970	0.0003626965603
971	0.000362692126
972	0.0003626925086
973	0.000362683886
974	0.0003626903032
975	0.0003626845418
976	0.0003626752381
977	0.0003626812434
978	0.0003626848482
979	0.0003626752908
980	0.0003626732103
981	0.0003626709044
982	0.000362680415
983	0.0003626730493
984	0.0003626682091
985	0.0003626759378
986	0.0003626650689
987	0.0003626786546
988	0.0003626614699
989	0.0003626554295
990	0.0003626648347
991	0.0003626613314
992	0.000362657024
993	0.0003626647078
994	0.0003626479389
995	0.000362643407
996	0.0003626577246
997	0.0003626483077
998	0.0003626502458
999	0.0003626530777
